datetime_beginning_utc,datetime_beginning_ept,area,ace_mw
2/3/2022 4:51:35 AM,2/2/2022 11:51:35 PM,PJM,95.950000
2/3/2022 4:51:50 AM,2/2/2022 11:51:50 PM,PJM,165.660000
2/3/2022 4:52:05 AM,2/2/2022 11:52:05 PM,PJM,163.730000
2/3/2022 4:52:20 AM,2/2/2022 11:52:20 PM,PJM,102.350000
2/3/2022 4:52:35 AM,2/2/2022 11:52:35 PM,PJM,156.580000
2/3/2022 4:52:50 AM,2/2/2022 11:52:50 PM,PJM,151.770000
2/3/2022 4:53:05 AM,2/2/2022 11:53:05 PM,PJM,172.130000
2/3/2022 4:53:20 AM,2/2/2022 11:53:20 PM,PJM,230.350000
2/3/2022 4:53:35 AM,2/2/2022 11:53:35 PM,PJM,143.500000
2/3/2022 4:53:50 AM,2/2/2022 11:53:50 PM,PJM,147.340000
2/3/2022 4:54:05 AM,2/2/2022 11:54:05 PM,PJM,44.360000
2/3/2022 4:54:20 AM,2/2/2022 11:54:20 PM,PJM,4.660000
2/3/2022 4:54:35 AM,2/2/2022 11:54:35 PM,PJM,45.840000
2/3/2022 4:54:50 AM,2/2/2022 11:54:50 PM,PJM,-51.290000
2/3/2022 4:55:05 AM,2/2/2022 11:55:05 PM,PJM,-107.330000
2/3/2022 4:55:20 AM,2/2/2022 11:55:20 PM,PJM,-101.840000
2/3/2022 4:55:35 AM,2/2/2022 11:55:35 PM,PJM,-141.850000
2/3/2022 4:55:50 AM,2/2/2022 11:55:50 PM,PJM,-294.240000
2/3/2022 4:56:05 AM,2/2/2022 11:56:05 PM,PJM,-269.440000
2/3/2022 4:56:20 AM,2/2/2022 11:56:20 PM,PJM,-384.810000
2/3/2022 4:56:35 AM,2/2/2022 11:56:35 PM,PJM,-418.620000
2/3/2022 4:56:50 AM,2/2/2022 11:56:50 PM,PJM,-416.060000
2/3/2022 4:57:05 AM,2/2/2022 11:57:05 PM,PJM,-423.650000
2/3/2022 4:57:20 AM,2/2/2022 11:57:20 PM,PJM,-371.770000
2/3/2022 4:57:35 AM,2/2/2022 11:57:35 PM,PJM,-381.280000
2/3/2022 4:57:50 AM,2/2/2022 11:57:50 PM,PJM,-330.200000
2/3/2022 4:58:05 AM,2/2/2022 11:58:05 PM,PJM,-81.500000
2/3/2022 4:58:20 AM,2/2/2022 11:58:20 PM,PJM,-21.490000
2/3/2022 4:58:35 AM,2/2/2022 11:58:35 PM,PJM,35.650000
2/3/2022 4:58:50 AM,2/2/2022 11:58:50 PM,PJM,165.770000
2/3/2022 4:59:05 AM,2/2/2022 11:59:05 PM,PJM,221.590000
2/3/2022 4:59:20 AM,2/2/2022 11:59:20 PM,PJM,175.150000
2/3/2022 4:59:35 AM,2/2/2022 11:59:35 PM,PJM,170.490000
2/3/2022 4:59:50 AM,2/2/2022 11:59:50 PM,PJM,205.280000
2/3/2022 5:00:05 AM,2/3/2022 12:00:05 AM,PJM,125.650000
2/3/2022 5:00:20 AM,2/3/2022 12:00:20 AM,PJM,-47.440000
2/3/2022 5:00:35 AM,2/3/2022 12:00:35 AM,PJM,188.020000
2/3/2022 5:00:50 AM,2/3/2022 12:00:50 AM,PJM,227.830000
2/3/2022 5:01:05 AM,2/3/2022 12:01:05 AM,PJM,281.420000
2/3/2022 5:01:20 AM,2/3/2022 12:01:20 AM,PJM,270.360000
2/3/2022 5:01:35 AM,2/3/2022 12:01:35 AM,PJM,298.600000
2/3/2022 5:01:50 AM,2/3/2022 12:01:50 AM,PJM,239.890000
2/3/2022 5:02:05 AM,2/3/2022 12:02:05 AM,PJM,383.670000
2/3/2022 5:02:20 AM,2/3/2022 12:02:20 AM,PJM,353.580000
2/3/2022 5:02:35 AM,2/3/2022 12:02:35 AM,PJM,343.750000
2/3/2022 5:02:50 AM,2/3/2022 12:02:50 AM,PJM,341.350000
2/3/2022 5:03:05 AM,2/3/2022 12:03:05 AM,PJM,374.860000
2/3/2022 5:03:20 AM,2/3/2022 12:03:20 AM,PJM,475.940000
2/3/2022 5:03:35 AM,2/3/2022 12:03:35 AM,PJM,571.900000
2/3/2022 5:03:50 AM,2/3/2022 12:03:50 AM,PJM,428.780000
2/3/2022 5:04:05 AM,2/3/2022 12:04:05 AM,PJM,526.420000
2/3/2022 5:04:20 AM,2/3/2022 12:04:20 AM,PJM,615.880000
2/3/2022 5:04:35 AM,2/3/2022 12:04:35 AM,PJM,596.390000
2/3/2022 5:04:50 AM,2/3/2022 12:04:50 AM,PJM,625.000000
2/3/2022 5:05:05 AM,2/3/2022 12:05:05 AM,PJM,591.820000
2/3/2022 5:05:20 AM,2/3/2022 12:05:20 AM,PJM,469.010000
2/3/2022 5:05:35 AM,2/3/2022 12:05:35 AM,PJM,344.790000
2/3/2022 5:05:50 AM,2/3/2022 12:05:50 AM,PJM,93.100000
2/3/2022 5:06:05 AM,2/3/2022 12:06:05 AM,PJM,-32.010000
2/3/2022 5:06:20 AM,2/3/2022 12:06:20 AM,PJM,-9.170000
2/3/2022 5:06:35 AM,2/3/2022 12:06:35 AM,PJM,-14.380000
2/3/2022 5:06:50 AM,2/3/2022 12:06:50 AM,PJM,55.050000
2/3/2022 5:07:05 AM,2/3/2022 12:07:05 AM,PJM,-13.800000
2/3/2022 5:07:20 AM,2/3/2022 12:07:20 AM,PJM,-64.520000
2/3/2022 5:07:35 AM,2/3/2022 12:07:35 AM,PJM,-139.580000
2/3/2022 5:07:50 AM,2/3/2022 12:07:50 AM,PJM,-158.450000
2/3/2022 5:08:05 AM,2/3/2022 12:08:05 AM,PJM,-175.500000
2/3/2022 5:08:20 AM,2/3/2022 12:08:20 AM,PJM,-106.350000
2/3/2022 5:08:35 AM,2/3/2022 12:08:35 AM,PJM,-34.120000
2/3/2022 5:08:50 AM,2/3/2022 12:08:50 AM,PJM,-45.400000
2/3/2022 5:09:05 AM,2/3/2022 12:09:05 AM,PJM,-99.600000
2/3/2022 5:09:20 AM,2/3/2022 12:09:20 AM,PJM,-73.460000
2/3/2022 5:09:35 AM,2/3/2022 12:09:35 AM,PJM,-148.710000
2/3/2022 5:09:50 AM,2/3/2022 12:09:50 AM,PJM,-72.640000
2/3/2022 5:10:05 AM,2/3/2022 12:10:05 AM,PJM,26.070000
2/3/2022 5:10:20 AM,2/3/2022 12:10:20 AM,PJM,-23.290000
2/3/2022 5:10:35 AM,2/3/2022 12:10:35 AM,PJM,-10.300000
2/3/2022 5:10:50 AM,2/3/2022 12:10:50 AM,PJM,-124.260000
2/3/2022 5:11:05 AM,2/3/2022 12:11:05 AM,PJM,-123.580000
2/3/2022 5:11:20 AM,2/3/2022 12:11:20 AM,PJM,-153.900000
2/3/2022 5:11:35 AM,2/3/2022 12:11:35 AM,PJM,-116.860000
2/3/2022 5:11:50 AM,2/3/2022 12:11:50 AM,PJM,2.170000
2/3/2022 5:12:05 AM,2/3/2022 12:12:05 AM,PJM,243.810000
2/3/2022 5:12:20 AM,2/3/2022 12:12:20 AM,PJM,219.340000
2/3/2022 5:12:35 AM,2/3/2022 12:12:35 AM,PJM,73.830000
2/3/2022 5:12:50 AM,2/3/2022 12:12:50 AM,PJM,12.990000
2/3/2022 5:13:05 AM,2/3/2022 12:13:05 AM,PJM,40.340000
2/3/2022 5:13:20 AM,2/3/2022 12:13:20 AM,PJM,60.760000
2/3/2022 5:13:35 AM,2/3/2022 12:13:35 AM,PJM,112.010000
2/3/2022 5:13:50 AM,2/3/2022 12:13:50 AM,PJM,156.400000
2/3/2022 5:14:05 AM,2/3/2022 12:14:05 AM,PJM,102.920000
2/3/2022 5:14:20 AM,2/3/2022 12:14:20 AM,PJM,-1.550000
2/3/2022 5:14:35 AM,2/3/2022 12:14:35 AM,PJM,52.750000
2/3/2022 5:14:50 AM,2/3/2022 12:14:50 AM,PJM,107.820000
2/3/2022 5:15:05 AM,2/3/2022 12:15:05 AM,PJM,134.120000
2/3/2022 5:15:20 AM,2/3/2022 12:15:20 AM,PJM,147.080000
2/3/2022 5:15:35 AM,2/3/2022 12:15:35 AM,PJM,48.400000
2/3/2022 5:15:50 AM,2/3/2022 12:15:50 AM,PJM,7.760000
2/3/2022 5:16:05 AM,2/3/2022 12:16:05 AM,PJM,-17.440000
2/3/2022 5:16:20 AM,2/3/2022 12:16:20 AM,PJM,-85.210000
2/3/2022 5:16:35 AM,2/3/2022 12:16:35 AM,PJM,-61.170000
2/3/2022 5:16:50 AM,2/3/2022 12:16:50 AM,PJM,-29.160000
2/3/2022 5:17:05 AM,2/3/2022 12:17:05 AM,PJM,30.280000
2/3/2022 5:17:20 AM,2/3/2022 12:17:20 AM,PJM,-63.600000
2/3/2022 5:17:35 AM,2/3/2022 12:17:35 AM,PJM,-95.940000
2/3/2022 5:17:50 AM,2/3/2022 12:17:50 AM,PJM,-118.130000
2/3/2022 5:18:05 AM,2/3/2022 12:18:05 AM,PJM,-185.560000
2/3/2022 5:18:20 AM,2/3/2022 12:18:20 AM,PJM,-268.420000
2/3/2022 5:18:35 AM,2/3/2022 12:18:35 AM,PJM,-298.430000
2/3/2022 5:18:50 AM,2/3/2022 12:18:50 AM,PJM,-280.740000
2/3/2022 5:19:05 AM,2/3/2022 12:19:05 AM,PJM,-337.880000
2/3/2022 5:19:20 AM,2/3/2022 12:19:20 AM,PJM,-361.070000
2/3/2022 5:19:35 AM,2/3/2022 12:19:35 AM,PJM,-399.140000
2/3/2022 5:19:50 AM,2/3/2022 12:19:50 AM,PJM,-414.040000
2/3/2022 5:20:05 AM,2/3/2022 12:20:05 AM,PJM,-441.750000
2/3/2022 5:20:20 AM,2/3/2022 12:20:20 AM,PJM,-472.270000
2/3/2022 5:20:35 AM,2/3/2022 12:20:35 AM,PJM,-450.300000
2/3/2022 5:20:50 AM,2/3/2022 12:20:50 AM,PJM,-473.570000
2/3/2022 5:21:05 AM,2/3/2022 12:21:05 AM,PJM,-459.200000
2/3/2022 5:21:20 AM,2/3/2022 12:21:20 AM,PJM,-433.410000
2/3/2022 5:21:35 AM,2/3/2022 12:21:35 AM,PJM,-340.490000
2/3/2022 5:21:50 AM,2/3/2022 12:21:50 AM,PJM,-265.470000
2/3/2022 5:22:05 AM,2/3/2022 12:22:05 AM,PJM,-248.860000
2/3/2022 5:22:20 AM,2/3/2022 12:22:20 AM,PJM,-109.680000
2/3/2022 5:22:35 AM,2/3/2022 12:22:35 AM,PJM,34.310000
2/3/2022 5:22:50 AM,2/3/2022 12:22:50 AM,PJM,51.940000
2/3/2022 5:23:05 AM,2/3/2022 12:23:05 AM,PJM,65.840000
2/3/2022 5:23:20 AM,2/3/2022 12:23:20 AM,PJM,113.730000
2/3/2022 5:23:35 AM,2/3/2022 12:23:35 AM,PJM,188.540000
2/3/2022 5:23:50 AM,2/3/2022 12:23:50 AM,PJM,212.790000
2/3/2022 5:24:05 AM,2/3/2022 12:24:05 AM,PJM,298.600000
2/3/2022 5:24:20 AM,2/3/2022 12:24:20 AM,PJM,381.720000
2/3/2022 5:24:35 AM,2/3/2022 12:24:35 AM,PJM,327.580000
2/3/2022 5:24:50 AM,2/3/2022 12:24:50 AM,PJM,308.610000
2/3/2022 5:25:05 AM,2/3/2022 12:25:05 AM,PJM,350.780000
2/3/2022 5:25:20 AM,2/3/2022 12:25:20 AM,PJM,292.740000
2/3/2022 5:25:35 AM,2/3/2022 12:25:35 AM,PJM,413.300000
2/3/2022 5:25:50 AM,2/3/2022 12:25:50 AM,PJM,496.250000
2/3/2022 5:26:05 AM,2/3/2022 12:26:05 AM,PJM,544.280000
2/3/2022 5:26:20 AM,2/3/2022 12:26:20 AM,PJM,635.230000
2/3/2022 5:26:35 AM,2/3/2022 12:26:35 AM,PJM,658.820000
2/3/2022 5:26:50 AM,2/3/2022 12:26:50 AM,PJM,718.150000
2/3/2022 5:27:05 AM,2/3/2022 12:27:05 AM,PJM,732.810000
2/3/2022 5:27:20 AM,2/3/2022 12:27:20 AM,PJM,707.520000
2/3/2022 5:27:35 AM,2/3/2022 12:27:35 AM,PJM,748.940000
2/3/2022 5:27:50 AM,2/3/2022 12:27:50 AM,PJM,740.180000
2/3/2022 5:28:05 AM,2/3/2022 12:28:05 AM,PJM,743.080000
2/3/2022 5:28:20 AM,2/3/2022 12:28:20 AM,PJM,674.280000
2/3/2022 5:28:35 AM,2/3/2022 12:28:35 AM,PJM,622.500000
2/3/2022 5:28:50 AM,2/3/2022 12:28:50 AM,PJM,587.780000
2/3/2022 5:29:05 AM,2/3/2022 12:29:05 AM,PJM,588.360000
2/3/2022 5:29:20 AM,2/3/2022 12:29:20 AM,PJM,629.790000
2/3/2022 5:29:35 AM,2/3/2022 12:29:35 AM,PJM,645.560000
2/3/2022 5:29:50 AM,2/3/2022 12:29:50 AM,PJM,689.910000
2/3/2022 5:30:05 AM,2/3/2022 12:30:05 AM,PJM,729.150000
2/3/2022 5:30:20 AM,2/3/2022 12:30:20 AM,PJM,646.800000
2/3/2022 5:30:35 AM,2/3/2022 12:30:35 AM,PJM,610.600000
2/3/2022 5:30:50 AM,2/3/2022 12:30:50 AM,PJM,593.520000
2/3/2022 5:31:05 AM,2/3/2022 12:31:05 AM,PJM,538.740000
2/3/2022 5:31:20 AM,2/3/2022 12:31:20 AM,PJM,464.330000
2/3/2022 5:31:35 AM,2/3/2022 12:31:35 AM,PJM,380.290000
2/3/2022 5:31:50 AM,2/3/2022 12:31:50 AM,PJM,333.880000
2/3/2022 5:32:05 AM,2/3/2022 12:32:05 AM,PJM,355.910000
2/3/2022 5:32:20 AM,2/3/2022 12:32:20 AM,PJM,391.130000
2/3/2022 5:32:35 AM,2/3/2022 12:32:35 AM,PJM,354.300000
2/3/2022 5:32:50 AM,2/3/2022 12:32:50 AM,PJM,299.400000
2/3/2022 5:33:05 AM,2/3/2022 12:33:05 AM,PJM,313.670000
2/3/2022 5:33:20 AM,2/3/2022 12:33:20 AM,PJM,312.130000
2/3/2022 5:33:35 AM,2/3/2022 12:33:35 AM,PJM,266.170000
2/3/2022 5:33:50 AM,2/3/2022 12:33:50 AM,PJM,257.880000
2/3/2022 5:34:05 AM,2/3/2022 12:34:05 AM,PJM,351.710000
2/3/2022 5:34:20 AM,2/3/2022 12:34:20 AM,PJM,301.490000
2/3/2022 5:34:35 AM,2/3/2022 12:34:35 AM,PJM,306.680000
2/3/2022 5:34:50 AM,2/3/2022 12:34:50 AM,PJM,290.890000
2/3/2022 5:35:05 AM,2/3/2022 12:35:05 AM,PJM,267.040000
2/3/2022 5:35:20 AM,2/3/2022 12:35:20 AM,PJM,262.600000
2/3/2022 5:35:35 AM,2/3/2022 12:35:35 AM,PJM,238.160000
2/3/2022 5:35:50 AM,2/3/2022 12:35:50 AM,PJM,185.430000
2/3/2022 5:36:05 AM,2/3/2022 12:36:05 AM,PJM,140.660000
2/3/2022 5:36:20 AM,2/3/2022 12:36:20 AM,PJM,185.400000
2/3/2022 5:36:35 AM,2/3/2022 12:36:35 AM,PJM,236.170000
2/3/2022 5:36:50 AM,2/3/2022 12:36:50 AM,PJM,228.320000
2/3/2022 5:37:05 AM,2/3/2022 12:37:05 AM,PJM,255.130000
2/3/2022 5:37:20 AM,2/3/2022 12:37:20 AM,PJM,314.720000
2/3/2022 5:37:35 AM,2/3/2022 12:37:35 AM,PJM,256.820000
2/3/2022 5:37:50 AM,2/3/2022 12:37:50 AM,PJM,258.680000
2/3/2022 5:38:05 AM,2/3/2022 12:38:05 AM,PJM,310.480000
2/3/2022 5:38:20 AM,2/3/2022 12:38:20 AM,PJM,314.600000
2/3/2022 5:38:35 AM,2/3/2022 12:38:35 AM,PJM,337.900000
2/3/2022 5:38:50 AM,2/3/2022 12:38:50 AM,PJM,272.150000
2/3/2022 5:39:05 AM,2/3/2022 12:39:05 AM,PJM,261.250000
2/3/2022 5:39:20 AM,2/3/2022 12:39:20 AM,PJM,263.520000
2/3/2022 5:39:35 AM,2/3/2022 12:39:35 AM,PJM,228.510000
2/3/2022 5:39:50 AM,2/3/2022 12:39:50 AM,PJM,311.030000
2/3/2022 5:40:05 AM,2/3/2022 12:40:05 AM,PJM,361.350000
2/3/2022 5:40:20 AM,2/3/2022 12:40:20 AM,PJM,237.710000
2/3/2022 5:40:35 AM,2/3/2022 12:40:35 AM,PJM,380.080000
2/3/2022 5:40:50 AM,2/3/2022 12:40:50 AM,PJM,256.580000
2/3/2022 5:41:05 AM,2/3/2022 12:41:05 AM,PJM,185.580000
2/3/2022 5:41:20 AM,2/3/2022 12:41:20 AM,PJM,99.410000
2/3/2022 5:41:35 AM,2/3/2022 12:41:35 AM,PJM,98.340000
2/3/2022 5:41:50 AM,2/3/2022 12:41:50 AM,PJM,301.440000
2/3/2022 5:42:05 AM,2/3/2022 12:42:05 AM,PJM,252.090000
2/3/2022 5:42:20 AM,2/3/2022 12:42:20 AM,PJM,272.640000
2/3/2022 5:42:35 AM,2/3/2022 12:42:35 AM,PJM,207.700000
2/3/2022 5:42:50 AM,2/3/2022 12:42:50 AM,PJM,223.600000
2/3/2022 5:43:05 AM,2/3/2022 12:43:05 AM,PJM,263.600000
2/3/2022 5:43:20 AM,2/3/2022 12:43:20 AM,PJM,267.890000
2/3/2022 5:43:35 AM,2/3/2022 12:43:35 AM,PJM,306.780000
2/3/2022 5:43:50 AM,2/3/2022 12:43:50 AM,PJM,261.470000
2/3/2022 5:44:05 AM,2/3/2022 12:44:05 AM,PJM,297.020000
2/3/2022 5:44:20 AM,2/3/2022 12:44:20 AM,PJM,298.430000
2/3/2022 5:44:35 AM,2/3/2022 12:44:35 AM,PJM,356.320000
2/3/2022 5:44:50 AM,2/3/2022 12:44:50 AM,PJM,415.680000
2/3/2022 5:45:05 AM,2/3/2022 12:45:05 AM,PJM,412.650000
2/3/2022 5:45:20 AM,2/3/2022 12:45:20 AM,PJM,350.090000
2/3/2022 5:45:35 AM,2/3/2022 12:45:35 AM,PJM,401.560000
2/3/2022 5:45:50 AM,2/3/2022 12:45:50 AM,PJM,378.890000
2/3/2022 5:46:05 AM,2/3/2022 12:46:05 AM,PJM,362.860000
2/3/2022 5:46:20 AM,2/3/2022 12:46:20 AM,PJM,330.700000
2/3/2022 5:46:35 AM,2/3/2022 12:46:35 AM,PJM,323.170000
2/3/2022 5:46:50 AM,2/3/2022 12:46:50 AM,PJM,439.050000
2/3/2022 5:47:05 AM,2/3/2022 12:47:05 AM,PJM,452.310000
2/3/2022 5:47:20 AM,2/3/2022 12:47:20 AM,PJM,578.830000
2/3/2022 5:47:35 AM,2/3/2022 12:47:35 AM,PJM,591.290000
2/3/2022 5:47:50 AM,2/3/2022 12:47:50 AM,PJM,500.530000
2/3/2022 5:48:05 AM,2/3/2022 12:48:05 AM,PJM,511.970000
2/3/2022 5:48:20 AM,2/3/2022 12:48:20 AM,PJM,456.450000
2/3/2022 5:48:35 AM,2/3/2022 12:48:35 AM,PJM,504.190000
2/3/2022 5:48:50 AM,2/3/2022 12:48:50 AM,PJM,551.700000
2/3/2022 5:49:05 AM,2/3/2022 12:49:05 AM,PJM,571.670000
2/3/2022 5:49:20 AM,2/3/2022 12:49:20 AM,PJM,590.530000
2/3/2022 5:49:35 AM,2/3/2022 12:49:35 AM,PJM,550.200000
2/3/2022 5:49:50 AM,2/3/2022 12:49:50 AM,PJM,541.460000
2/3/2022 5:50:05 AM,2/3/2022 12:50:05 AM,PJM,690.120000
2/3/2022 5:50:20 AM,2/3/2022 12:50:20 AM,PJM,700.980000
2/3/2022 5:50:35 AM,2/3/2022 12:50:35 AM,PJM,652.890000
2/3/2022 5:50:50 AM,2/3/2022 12:50:50 AM,PJM,664.600000
2/3/2022 5:51:05 AM,2/3/2022 12:51:05 AM,PJM,688.750000
2/3/2022 5:51:20 AM,2/3/2022 12:51:20 AM,PJM,588.700000
2/3/2022 5:51:35 AM,2/3/2022 12:51:35 AM,PJM,596.120000
2/3/2022 5:51:50 AM,2/3/2022 12:51:50 AM,PJM,556.500000
2/3/2022 5:52:05 AM,2/3/2022 12:52:05 AM,PJM,536.470000
2/3/2022 5:52:20 AM,2/3/2022 12:52:20 AM,PJM,459.250000
2/3/2022 5:52:35 AM,2/3/2022 12:52:35 AM,PJM,485.050000
2/3/2022 5:52:50 AM,2/3/2022 12:52:50 AM,PJM,515.150000
2/3/2022 5:53:05 AM,2/3/2022 12:53:05 AM,PJM,493.770000
2/3/2022 5:53:20 AM,2/3/2022 12:53:20 AM,PJM,443.150000
2/3/2022 5:53:35 AM,2/3/2022 12:53:35 AM,PJM,396.430000
2/3/2022 5:53:50 AM,2/3/2022 12:53:50 AM,PJM,359.390000
2/3/2022 5:54:05 AM,2/3/2022 12:54:05 AM,PJM,399.720000
2/3/2022 5:54:20 AM,2/3/2022 12:54:20 AM,PJM,382.720000
2/3/2022 5:54:35 AM,2/3/2022 12:54:35 AM,PJM,332.550000
2/3/2022 5:54:50 AM,2/3/2022 12:54:50 AM,PJM,375.030000
2/3/2022 5:55:05 AM,2/3/2022 12:55:05 AM,PJM,337.320000
2/3/2022 5:55:20 AM,2/3/2022 12:55:20 AM,PJM,290.540000
2/3/2022 5:55:35 AM,2/3/2022 12:55:35 AM,PJM,292.060000
2/3/2022 5:55:50 AM,2/3/2022 12:55:50 AM,PJM,174.040000
2/3/2022 5:56:05 AM,2/3/2022 12:56:05 AM,PJM,120.450000
2/3/2022 5:56:20 AM,2/3/2022 12:56:20 AM,PJM,194.520000
2/3/2022 5:56:35 AM,2/3/2022 12:56:35 AM,PJM,84.590000
2/3/2022 5:56:50 AM,2/3/2022 12:56:50 AM,PJM,-3.520000
2/3/2022 5:57:05 AM,2/3/2022 12:57:05 AM,PJM,-51.970000
2/3/2022 5:57:20 AM,2/3/2022 12:57:20 AM,PJM,-67.330000
2/3/2022 5:57:35 AM,2/3/2022 12:57:35 AM,PJM,-129.960000
2/3/2022 5:57:50 AM,2/3/2022 12:57:50 AM,PJM,-211.150000
2/3/2022 5:58:05 AM,2/3/2022 12:58:05 AM,PJM,-241.770000
2/3/2022 5:58:20 AM,2/3/2022 12:58:20 AM,PJM,-234.780000
2/3/2022 5:58:35 AM,2/3/2022 12:58:35 AM,PJM,-222.780000
2/3/2022 5:58:50 AM,2/3/2022 12:58:50 AM,PJM,-152.800000
2/3/2022 5:59:05 AM,2/3/2022 12:59:05 AM,PJM,-57.140000
2/3/2022 5:59:20 AM,2/3/2022 12:59:20 AM,PJM,-4.190000
2/3/2022 5:59:35 AM,2/3/2022 12:59:35 AM,PJM,-38.480000
2/3/2022 5:59:50 AM,2/3/2022 12:59:50 AM,PJM,-14.150000
2/3/2022 6:00:05 AM,2/3/2022 1:00:05 AM,PJM,-49.090000
2/3/2022 6:00:20 AM,2/3/2022 1:00:20 AM,PJM,-173.190000
2/3/2022 6:00:35 AM,2/3/2022 1:00:35 AM,PJM,-177.230000
2/3/2022 6:00:50 AM,2/3/2022 1:00:50 AM,PJM,-257.510000
2/3/2022 6:01:05 AM,2/3/2022 1:01:05 AM,PJM,-375.520000
2/3/2022 6:01:20 AM,2/3/2022 1:01:20 AM,PJM,-432.510000
2/3/2022 6:01:35 AM,2/3/2022 1:01:35 AM,PJM,-492.500000
2/3/2022 6:01:50 AM,2/3/2022 1:01:50 AM,PJM,-527.690000
2/3/2022 6:02:05 AM,2/3/2022 1:02:05 AM,PJM,-545.740000
2/3/2022 6:02:20 AM,2/3/2022 1:02:20 AM,PJM,-606.170000
2/3/2022 6:02:35 AM,2/3/2022 1:02:35 AM,PJM,-635.780000
2/3/2022 6:02:50 AM,2/3/2022 1:02:50 AM,PJM,-604.260000
2/3/2022 6:03:05 AM,2/3/2022 1:03:05 AM,PJM,-564.000000
2/3/2022 6:03:20 AM,2/3/2022 1:03:20 AM,PJM,-544.730000
2/3/2022 6:03:35 AM,2/3/2022 1:03:35 AM,PJM,-543.610000
2/3/2022 6:03:50 AM,2/3/2022 1:03:50 AM,PJM,-562.480000
2/3/2022 6:04:05 AM,2/3/2022 1:04:05 AM,PJM,-650.090000
2/3/2022 6:04:20 AM,2/3/2022 1:04:20 AM,PJM,-728.640000
2/3/2022 6:04:35 AM,2/3/2022 1:04:35 AM,PJM,-721.810000
2/3/2022 6:04:50 AM,2/3/2022 1:04:50 AM,PJM,-872.970000
2/3/2022 6:05:05 AM,2/3/2022 1:05:05 AM,PJM,-932.760000
2/3/2022 6:05:20 AM,2/3/2022 1:05:20 AM,PJM,-1052.430000
2/3/2022 6:05:35 AM,2/3/2022 1:05:35 AM,PJM,-1090.550000
2/3/2022 6:05:50 AM,2/3/2022 1:05:50 AM,PJM,-977.500000
2/3/2022 6:06:05 AM,2/3/2022 1:06:05 AM,PJM,-935.090000
2/3/2022 6:06:20 AM,2/3/2022 1:06:20 AM,PJM,-878.820000
2/3/2022 6:06:35 AM,2/3/2022 1:06:35 AM,PJM,-724.750000
2/3/2022 6:06:50 AM,2/3/2022 1:06:50 AM,PJM,-693.840000
2/3/2022 6:07:05 AM,2/3/2022 1:07:05 AM,PJM,-582.360000
2/3/2022 6:07:20 AM,2/3/2022 1:07:20 AM,PJM,-621.250000
2/3/2022 6:07:35 AM,2/3/2022 1:07:35 AM,PJM,-534.490000
2/3/2022 6:07:50 AM,2/3/2022 1:07:50 AM,PJM,-349.140000
2/3/2022 6:08:05 AM,2/3/2022 1:08:05 AM,PJM,-234.220000
2/3/2022 6:08:20 AM,2/3/2022 1:08:20 AM,PJM,-149.310000
2/3/2022 6:08:35 AM,2/3/2022 1:08:35 AM,PJM,-47.950000
2/3/2022 6:08:50 AM,2/3/2022 1:08:50 AM,PJM,-79.960000
2/3/2022 6:09:05 AM,2/3/2022 1:09:05 AM,PJM,-58.570000
2/3/2022 6:09:20 AM,2/3/2022 1:09:20 AM,PJM,59.530000
2/3/2022 6:09:35 AM,2/3/2022 1:09:35 AM,PJM,78.730000
2/3/2022 6:09:50 AM,2/3/2022 1:09:50 AM,PJM,18.440000
2/3/2022 6:10:05 AM,2/3/2022 1:10:05 AM,PJM,-17.460000
2/3/2022 6:10:20 AM,2/3/2022 1:10:20 AM,PJM,-35.010000
2/3/2022 6:10:35 AM,2/3/2022 1:10:35 AM,PJM,-14.680000
2/3/2022 6:10:50 AM,2/3/2022 1:10:50 AM,PJM,11.320000
2/3/2022 6:11:05 AM,2/3/2022 1:11:05 AM,PJM,91.460000
2/3/2022 6:11:20 AM,2/3/2022 1:11:20 AM,PJM,128.770000
2/3/2022 6:11:35 AM,2/3/2022 1:11:35 AM,PJM,136.500000
2/3/2022 6:11:50 AM,2/3/2022 1:11:50 AM,PJM,228.750000
2/3/2022 6:12:05 AM,2/3/2022 1:12:05 AM,PJM,256.750000
2/3/2022 6:12:20 AM,2/3/2022 1:12:20 AM,PJM,244.870000
2/3/2022 6:12:35 AM,2/3/2022 1:12:35 AM,PJM,242.060000
2/3/2022 6:12:50 AM,2/3/2022 1:12:50 AM,PJM,227.040000
2/3/2022 6:13:05 AM,2/3/2022 1:13:05 AM,PJM,292.510000
2/3/2022 6:13:20 AM,2/3/2022 1:13:20 AM,PJM,256.370000
2/3/2022 6:13:35 AM,2/3/2022 1:13:35 AM,PJM,252.380000
2/3/2022 6:13:50 AM,2/3/2022 1:13:50 AM,PJM,247.410000
2/3/2022 6:14:05 AM,2/3/2022 1:14:05 AM,PJM,240.000000
2/3/2022 6:14:20 AM,2/3/2022 1:14:20 AM,PJM,212.840000
2/3/2022 6:14:35 AM,2/3/2022 1:14:35 AM,PJM,152.590000
2/3/2022 6:14:50 AM,2/3/2022 1:14:50 AM,PJM,126.480000
2/3/2022 6:15:05 AM,2/3/2022 1:15:05 AM,PJM,78.960000
2/3/2022 6:15:20 AM,2/3/2022 1:15:20 AM,PJM,63.960000
2/3/2022 6:15:35 AM,2/3/2022 1:15:35 AM,PJM,75.990000
